date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-05-02,California,State,Epsilon,8.0,6.11,28.57142857142,8.830022075055
2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.059602649007
2021-05-02,California,State,Other,29.0,22.14,62.14285714285,19.205298013245
2021-05-02,California,State,Lambda,1.0,0.76,2.85714285714,0.883002207506
2021-05-02,California,State,Alpha,68.0,51.91,181.14285714285,55.98233995585
2021-05-02,California,State,Delta,9.0,6.87,15.0,4.635761589404
2021-05-02,California,State,Mu,1.0,0.76,0.71428571428,0.220750551876
2021-05-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Lambda,3.0,0.88,2.57142857142,0.812274368231
2021-05-03,California,State,Epsilon,24.0,7.02,27.14285714285,8.574007220217
2021-05-03,California,State,Alpha,197.0,57.6,177.0,55.91155234657
2021-05-03,California,State,Mu,0.0,0.0,0.71428571428,0.225631768953
2021-05-03,California,State,Total,342.0,100.0,316.57142857142,100.0
2021-05-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Gamma,36.0,10.53,29.71428571428,9.386281588448
2021-05-03,California,State,Delta,11.0,3.22,15.0,4.738267148014
2021-05-03,California,State,Beta,3.0,0.88,3.42857142857,1.083032490975
2021-05-03,California,State,Other,68.0,19.88,61.0,19.268953068592
2021-05-04,California,State,Lambda,2.0,0.58,2.42857142857,0.77519379845
2021-05-04,California,State,Beta,5.0,1.45,4.0,1.276789785682
2021-05-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-04,California,State,Total,346.0,100.0,313.28571428571,100.0
2021-05-04,California,State,Gamma,44.0,12.72,32.0,10.214318285454
2021-05-04,California,State,Other,48.0,13.87,56.85714285714,18.148654810762
2021-05-04,California,State,Epsilon,30.0,8.67,26.85714285714,8.572731418149
2021-05-04,California,State,Alpha,196.0,56.65,174.71428571428,55.768353853169
2021-05-04,California,State,Mu,3.0,0.87,0.71428571428,0.227998176015
2021-05-04,California,State,Delta,18.0,5.2,15.71428571428,5.015959872321
2021-05-05,California,State,Gamma,38.0,10.95,31.42857142857,10.382255781029
2021-05-05,California,State,Total,347.0,100.0,302.71428571428,100.0
2021-05-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-05,California,State,Epsilon,22.0,6.34,24.42857142857,8.069844266163
2021-05-05,California,State,Delta,19.0,5.48,16.14285714285,5.33270410571
2021-05-05,California,State,Mu,1.0,0.29,0.71428571428,0.23596035866
2021-05-05,California,State,Alpha,187.0,53.89,170.14285714285,56.205757432751
2021-05-05,California,State,Beta,0.0,0.0,3.28571428571,1.085417649835
2021-05-05,California,State,Lambda,6.0,1.73,2.42857142857,0.802265219443
2021-05-05,California,State,Other,74.0,21.33,54.14285714285,17.885795186409
2021-05-06,California,State,Alpha,208.0,56.99,171.0,57.108778625954
2021-05-06,California,State,Epsilon,23.0,6.3,22.42857142857,7.490458015267
2021-05-06,California,State,Beta,2.0,0.55,2.42857142857,0.81106870229
2021-05-06,California,State,Other,63.0,17.26,51.42857142857,17.175572519084
2021-05-06,California,State,Total,365.0,100.0,299.42857142857,100.0
2021-05-06,California,State,Lambda,2.0,0.55,2.42857142857,0.81106870229
2021-05-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-06,California,State,Gamma,46.0,12.6,33.28571428571,11.11641221374
2021-05-06,California,State,Delta,20.0,5.48,15.57142857142,5.200381679389
2021-05-06,California,State,Mu,1.0,0.27,0.85714285714,0.286259541985
2021-05-07,California,State,Lambda,0.0,0.0,2.0,0.680272108844
2021-05-07,California,State,Total,296.0,100.0,294.0,100.0
2021-05-07,California,State,Alpha,170.0,57.43,165.28571428571,56.219630709427
2021-05-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-07,California,State,Epsilon,20.0,6.76,21.85714285714,7.434402332362
2021-05-07,California,State,Beta,2.0,0.68,2.57142857142,0.874635568513
2021-05-07,California,State,Mu,0.0,0.0,0.85714285714,0.291545189504
2021-05-07,California,State,Gamma,33.0,11.15,34.0,11.56462585034
2021-05-07,California,State,Other,49.0,16.55,51.28571428571,17.444120505345
2021-05-07,California,State,Delta,22.0,7.43,16.14285714285,5.490767735666
2021-05-08,California,State,Delta,10.0,6.17,15.57142857142,5.480140774258
2021-05-08,California,State,Lambda,2.0,1.23,2.28571428571,0.804424333836
2021-05-08,California,State,Beta,0.0,0.0,1.71428571428,0.603318250377
2021-05-08,California,State,Mu,3.0,1.85,1.28571428571,0.452488687783
2021-05-08,California,State,Other,28.0,17.28,51.28571428571,18.049270990447
2021-05-08,California,State,Gamma,9.0,5.56,31.57142857142,11.111111111111
2021-05-08,California,State,Alpha,105.0,64.81,161.57142857142,56.862745098039
2021-05-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-08,California,State,Total,162.0,100.0,284.14285714285,100.0
2021-05-08,California,State,Epsilon,5.0,3.09,18.85714285714,6.636500754148
2021-05-09,California,State,Total,118.0,100.0,282.28571428571,100.0
2021-05-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-09,California,State,Gamma,15.0,12.71,31.57142857142,11.184210526316
2021-05-09,California,State,Epsilon,2.0,1.69,18.0,6.376518218623
2021-05-09,California,State,Other,19.0,16.1,49.85714285714,17.661943319838
2021-05-09,California,State,Lambda,10.0,8.47,3.57142857142,1.265182186235
2021-05-09,California,State,Alpha,67.0,56.78,161.42857142857,57.186234817814
2021-05-09,California,State,Mu,1.0,0.85,1.28571428571,0.455465587045
2021-05-09,California,State,Delta,4.0,3.39,14.85714285714,5.263157894737
2021-05-09,California,State,Beta,0.0,0.0,1.71428571428,0.607287449393
2021-05-10,California,State,Lambda,2.0,0.75,3.42857142857,1.263823064771
2021-05-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-10,California,State,Mu,0.0,0.0,1.28571428571,0.473933649289
2021-05-10,California,State,Total,265.0,100.0,271.28571428571,100.0
2021-05-10,California,State,Other,46.0,17.36,46.71428571428,17.219589257504
2021-05-10,California,State,Epsilon,12.0,4.53,16.28571428571,6.003159557662
2021-05-10,California,State,Alpha,160.0,60.38,156.14285714285,57.556608741443
2021-05-10,California,State,Beta,2.0,0.75,1.57142857142,0.57925223802
2021-05-10,California,State,Gamma,26.0,9.81,30.14285714285,11.111111111111
2021-05-10,California,State,Delta,17.0,6.42,15.71428571428,5.7925223802
2021-05-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Delta,14.0,5.67,15.14285714285,5.888888888889
2021-05-11,California,State,Total,247.0,100.0,257.14285714285,100.0
2021-05-11,California,State,Mu,0.0,0.0,0.85714285714,0.333333333333
2021-05-11,California,State,Other,43.0,17.41,46.0,17.888888888889
2021-05-11,California,State,Alpha,148.0,59.92,149.28571428571,58.055555555556
2021-05-11,California,State,Gamma,28.0,11.34,27.85714285714,10.833333333333
2021-05-11,California,State,Lambda,2.0,0.81,3.42857142857,1.333333333333
2021-05-11,California,State,Beta,0.0,0.0,0.85714285714,0.333333333333
2021-05-11,California,State,Epsilon,12.0,4.86,13.71428571428,5.333333333333
2021-05-12,California,State,Lambda,7.0,2.46,3.57142857142,1.439263097294
2021-05-12,California,State,Gamma,26.0,9.15,26.14285714285,10.535405872193
2021-05-12,California,State,Beta,0.0,0.0,0.85714285714,0.345423143351
2021-05-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-12,California,State,Mu,0.0,0.0,0.71428571428,0.287852619459
2021-05-12,California,State,Alpha,164.0,57.75,146.0,58.837075417386
2021-05-12,California,State,Total,284.0,100.0,248.14285714285,100.0
2021-05-12,California,State,Other,52.0,18.31,42.85714285714,17.27115716753
2021-05-12,California,State,Delta,16.0,5.63,14.71428571428,5.929763960852
2021-05-12,California,State,Epsilon,19.0,6.69,13.28571428571,5.354058721934
2021-05-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-13,California,State,Alpha,169.0,67.87,140.42857142857,60.641579272054
2021-05-13,California,State,Beta,0.0,0.0,0.57142857142,0.246761258482
2021-05-13,California,State,Other,40.0,16.06,39.57142857142,17.088217149907
2021-05-13,California,State,Delta,9.0,3.61,13.14285714285,5.675508945096
2021-05-13,California,State,Epsilon,8.0,3.21,11.14285714285,4.811844540407
2021-05-13,California,State,Lambda,0.0,0.0,3.28571428571,1.418877236274
2021-05-13,California,State,Gamma,22.0,8.84,22.71428571428,9.808760024676
2021-05-13,California,State,Total,249.0,100.0,231.57142857142,100.0
2021-05-13,California,State,Mu,1.0,0.4,0.71428571428,0.308451573103
2021-05-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-14,California,State,Mu,1.0,0.39,0.85714285714,0.378787878788
2021-05-14,California,State,Other,44.0,16.99,38.85714285714,17.171717171717
2021-05-14,California,State,Epsilon,12.0,4.63,10.0,4.419191919192
2021-05-14,California,State,Gamma,28.0,10.81,22.0,9.722222222222
2021-05-14,California,State,Beta,2.0,0.77,0.57142857142,0.252525252525
2021-05-14,California,State,Lambda,0.0,0.0,3.28571428571,1.45202020202
2021-05-14,California,State,Alpha,164.0,63.32,139.57142857142,61.679292929293
2021-05-14,California,State,Total,259.0,100.0,226.28571428571,100.0
2021-05-14,California,State,Delta,8.0,3.09,11.14285714285,4.924242424242
2021-05-15,California,State,Delta,3.0,2.26,10.14285714285,4.565916398714
2021-05-15,California,State,Epsilon,6.0,4.51,10.14285714285,4.565916398714
2021-05-15,California,State,Beta,0.0,0.0,0.57142857142,0.257234726688
2021-05-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-15,California,State,Other,30.0,22.56,39.14285714285,17.620578778135
2021-05-15,California,State,Alpha,83.0,62.41,136.42857142857,61.414790996785
2021-05-15,California,State,Mu,0.0,0.0,0.42857142857,0.192926045016
2021-05-15,California,State,Lambda,1.0,0.75,3.14285714285,1.414790996785
2021-05-15,California,State,Total,133.0,100.0,222.14285714285,100.0
2021-05-15,California,State,Gamma,10.0,7.52,22.14285714285,9.967845659164
2021-05-16,California,State,Gamma,10.0,10.99,21.42857142857,9.816753926702
2021-05-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Beta,0.0,0.0,0.57142857142,0.261780104712
2021-05-16,California,State,Delta,3.0,3.3,10.0,4.581151832461
2021-05-16,California,State,Other,16.0,17.58,38.71428571428,17.735602094241
2021-05-16,California,State,Alpha,52.0,57.14,134.28571428571,61.51832460733
2021-05-16,California,State,Epsilon,10.0,10.99,11.28571428571,5.170157068063
2021-05-16,California,State,Lambda,0.0,0.0,1.71428571428,0.785340314136
2021-05-16,California,State,Mu,0.0,0.0,0.28571428571,0.130890052356
2021-05-16,California,State,Total,91.0,100.0,218.28571428571,100.0
2021-05-17,California,State,Mu,2.0,0.76,0.57142857142,0.262295081967
2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.131147540984
2021-05-17,California,State,Delta,11.0,4.2,9.14285714285,4.196721311475
2021-05-17,California,State,Epsilon,15.0,5.73,11.71428571428,5.377049180328
2021-05-17,California,State,Total,262.0,100.0,217.85714285714,100.0
2021-05-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-17,California,State,Lambda,1.0,0.38,1.57142857142,0.72131147541
2021-05-17,California,State,Other,61.0,23.28,40.85714285714,18.754098360656
2021-05-17,California,State,Alpha,143.0,54.58,131.85714285714,60.524590163934
2021-05-17,California,State,Gamma,29.0,11.07,21.85714285714,10.032786885246
2021-05-18,California,State,Alpha,149.0,61.57,132.0,60.789473684211
2021-05-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-18,California,State,Lambda,0.0,0.0,1.28571428571,0.592105263158
2021-05-18,California,State,Epsilon,9.0,3.72,11.28571428571,5.197368421053
2021-05-18,California,State,Total,242.0,100.0,217.14285714285,100.0
2021-05-18,California,State,Gamma,32.0,13.22,22.42857142857,10.328947368421
2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.131578947368
2021-05-18,California,State,Mu,0.0,0.0,0.57142857142,0.263157894737
2021-05-18,California,State,Delta,8.0,3.31,8.28571428571,3.815789473684
2021-05-18,California,State,Other,44.0,18.18,41.0,18.881578947368
2021-05-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-19,California,State,Alpha,156.0,60.94,130.85714285714,61.394101876676
2021-05-19,California,State,Delta,13.0,5.08,7.85714285714,3.686327077748
2021-05-19,California,State,Gamma,29.0,11.33,22.85714285714,10.723860589812
2021-05-19,California,State,Other,44.0,17.19,39.85714285714,18.699731903485
2021-05-19,California,State,Total,256.0,100.0,213.14285714285,100.0
2021-05-19,California,State,Beta,1.0,0.39,0.42857142857,0.201072386059
2021-05-19,California,State,Epsilon,12.0,4.69,10.28571428571,4.825737265416
2021-05-19,California,State,Lambda,0.0,0.0,0.28571428571,0.134048257373
2021-05-19,California,State,Mu,1.0,0.39,0.71428571428,0.335120643432
2021-05-20,California,State,Other,57.0,24.89,42.28571428571,20.108695652174
2021-05-20,California,State,Total,229.0,100.0,210.28571428571,100.0
2021-05-20,California,State,Lambda,3.0,1.31,0.71428571428,0.339673913043
2021-05-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-20,California,State,Mu,2.0,0.87,0.85714285714,0.407608695652
2021-05-20,California,State,Beta,0.0,0.0,0.42857142857,0.203804347826
2021-05-20,California,State,Alpha,130.0,56.77,125.28571428571,59.578804347826
2021-05-20,California,State,Gamma,23.0,10.04,23.0,10.9375
2021-05-20,California,State,Delta,9.0,3.93,7.85714285714,3.736413043478
2021-05-20,California,State,Epsilon,5.0,2.18,9.85714285714,4.6875
2021-05-21,California,State,Gamma,13.0,6.7,20.85714285714,10.376687988628
2021-05-21,California,State,Total,194.0,100.0,201.0,100.0
2021-05-21,California,State,Beta,1.0,0.52,0.28571428571,0.142146410803
2021-05-21,California,State,Delta,14.0,7.22,8.71428571428,4.335465529495
2021-05-21,California,State,Lambda,6.0,3.09,1.57142857142,0.781805259417
2021-05-21,California,State,Other,30.0,15.46,40.28571428571,20.042643923241
2021-05-21,California,State,Mu,1.0,0.52,0.85714285714,0.426439232409
2021-05-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-21,California,State,Epsilon,9.0,4.64,9.42857142857,4.690831556503
2021-05-21,California,State,Alpha,120.0,61.86,119.0,59.203980099502
2021-05-22,California,State,Lambda,0.0,0.0,1.42857142857,0.71530758226
2021-05-22,California,State,Epsilon,6.0,4.84,9.42857142857,4.721030042918
2021-05-22,California,State,Other,27.0,21.77,39.85714285714,19.957081545064
2021-05-22,California,State,Delta,9.0,7.26,9.57142857142,4.792560801144
2021-05-22,California,State,Beta,0.0,0.0,0.28571428571,0.143061516452
2021-05-22,California,State,Gamma,12.0,9.68,21.14285714285,10.586552217454
2021-05-22,California,State,Alpha,70.0,56.45,117.14285714285,58.655221745351
2021-05-22,California,State,Mu,0.0,0.0,0.85714285714,0.429184549356
2021-05-22,California,State,Total,124.0,100.0,199.71428571428,100.0
2021-05-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Total,60.0,100.0,195.28571428571,100.0
2021-05-23,California,State,Beta,0.0,0.0,0.28571428571,0.146305779078
2021-05-23,California,State,Mu,0.0,0.0,0.85714285714,0.438917337235
2021-05-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Alpha,30.0,50.0,114.0,58.376005852231
2021-05-23,California,State,Lambda,0.0,0.0,1.42857142857,0.731528895391
2021-05-23,California,State,Gamma,7.0,11.67,20.71428571428,10.607168983175
2021-05-23,California,State,Other,12.0,20.0,39.28571428571,20.117044623263
2021-05-23,California,State,Epsilon,5.0,8.33,8.71428571428,4.462326261887
2021-05-23,California,State,Delta,6.0,10.0,10.0,5.12070226774
2021-05-24,California,State,Other,36.0,16.74,35.71428571428,18.939393939394
2021-05-24,California,State,Epsilon,9.0,4.19,7.85714285714,4.166666666667
2021-05-24,California,State,Gamma,29.0,13.49,20.71428571428,10.984848484848
2021-05-24,California,State,Lambda,1.0,0.47,1.42857142857,0.757575757576
2021-05-24,California,State,Alpha,112.0,52.09,109.57142857142,58.106060606061
2021-05-24,California,State,Mu,3.0,1.4,1.0,0.530303030303
2021-05-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-24,California,State,Delta,23.0,10.7,11.71428571428,6.212121212121
2021-05-24,California,State,Beta,2.0,0.93,0.57142857142,0.30303030303
2021-05-24,California,State,Total,215.0,100.0,188.57142857142,100.0
2021-05-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-25,California,State,Other,38.0,19.49,34.85714285714,19.167321288295
2021-05-25,California,State,Gamma,16.0,8.21,18.42857142857,10.133542812255
2021-05-25,California,State,Beta,0.0,0.0,0.57142857142,0.314218381775
2021-05-25,California,State,Delta,15.0,7.69,12.71428571428,6.991358994501
2021-05-25,California,State,Alpha,110.0,56.41,104.0,57.187745483111
2021-05-25,California,State,Total,195.0,100.0,181.85714285714,100.0
2021-05-25,California,State,Lambda,1.0,0.51,1.57142857142,0.864100549882
2021-05-25,California,State,Mu,6.0,3.08,1.85714285714,1.02120974077
2021-05-25,California,State,Epsilon,9.0,4.62,7.85714285714,4.320502749411
2021-05-26,California,State,Gamma,35.0,15.84,19.28571428571,10.904684975767
2021-05-26,California,State,Beta,0.0,0.0,0.42857142857,0.242326332795
2021-05-26,California,State,Lambda,0.0,0.0,1.57142857142,0.888529886914
2021-05-26,California,State,Alpha,119.0,53.85,98.71428571428,55.815831987076
2021-05-26,California,State,Mu,5.0,2.26,2.42857142857,1.373182552504
2021-05-26,California,State,Other,37.0,16.74,33.85714285714,19.143780290792
2021-05-26,California,State,Total,221.0,100.0,176.85714285714,100.0
2021-05-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-26,California,State,Delta,22.0,9.95,14.0,7.915993537964
2021-05-26,California,State,Epsilon,3.0,1.36,6.57142857142,3.715670436187
2021-05-27,California,State,Epsilon,1.0,0.48,6.0,3.448275862069
2021-05-27,California,State,Gamma,23.0,11.0,19.28571428571,11.083743842365
2021-05-27,California,State,Delta,27.0,12.92,16.57142857142,9.52380952381
2021-05-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-27,California,State,Beta,0.0,0.0,0.42857142857,0.246305418719
2021-05-27,California,State,Mu,2.0,0.96,2.42857142857,1.395730706076
2021-05-27,California,State,Other,33.0,15.79,30.42857142857,17.487684729064
2021-05-27,California,State,Alpha,121.0,57.89,97.42857142857,55.993431855501
2021-05-27,California,State,Lambda,2.0,0.96,1.42857142857,0.821018062397
2021-05-27,California,State,Total,209.0,100.0,174.0,100.0
2021-05-28,California,State,Epsilon,5.0,2.55,5.42857142857,3.114754098361
2021-05-28,California,State,Other,33.0,16.84,30.85714285714,17.704918032787
2021-05-28,California,State,Delta,29.0,14.8,18.71428571428,10.737704918033
2021-05-28,California,State,Beta,0.0,0.0,0.28571428571,0.16393442623
2021-05-28,California,State,Alpha,102.0,52.04,94.85714285714,54.426229508197
2021-05-28,California,State,Gamma,23.0,11.73,20.71428571428,11.885245901639
2021-05-28,California,State,Mu,2.0,1.02,2.57142857142,1.475409836066
2021-05-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-28,California,State,Lambda,2.0,1.02,0.85714285714,0.491803278689
2021-05-28,California,State,Total,196.0,100.0,174.28571428571,100.0
2021-05-29,California,State,Delta,16.0,15.69,19.71428571428,11.519198664441
2021-05-29,California,State,Epsilon,4.0,3.92,5.14285714285,3.005008347245
2021-05-29,California,State,Gamma,11.0,10.78,20.57142857142,12.020033388982
2021-05-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-29,California,State,Other,21.0,20.59,30.0,17.529215358932
2021-05-29,California,State,Mu,1.0,0.98,2.71428571428,1.585976627713
2021-05-29,California,State,Alpha,48.0,47.06,91.71428571428,53.589315525876
2021-05-29,California,State,Lambda,0.0,0.0,0.85714285714,0.500834724541
2021-05-29,California,State,Beta,1.0,0.98,0.42857142857,0.25041736227
2021-05-29,California,State,Total,102.0,100.0,171.14285714285,100.0
2021-05-30,California,State,Other,20.0,26.32,31.14285714285,17.957166392092
2021-05-30,California,State,Beta,0.0,0.0,0.42857142857,0.247116968699
2021-05-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-30,California,State,Alpha,25.0,32.89,91.0,52.471169686985
2021-05-30,California,State,Epsilon,2.0,2.63,4.71428571428,2.718286655684
2021-05-30,California,State,Delta,18.0,23.68,21.42857142857,12.355848434926
2021-05-30,California,State,Mu,1.0,1.32,2.85714285714,1.64744645799
2021-05-30,California,State,Lambda,0.0,0.0,0.85714285714,0.494233937397
2021-05-30,California,State,Total,76.0,100.0,173.42857142857,100.0
2021-05-30,California,State,Gamma,10.0,13.16,21.0,12.108731466227
2021-05-31,California,State,Gamma,6.0,14.63,17.71428571428,11.923076923077
2021-05-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-31,California,State,Epsilon,1.0,2.44,3.57142857142,2.403846153846
2021-05-31,California,State,Delta,11.0,26.83,19.71428571428,13.269230769231
2021-05-31,California,State,Other,7.0,17.07,27.0,18.173076923077
2021-05-31,California,State,Total,41.0,100.0,148.57142857142,100.0
2021-05-31,California,State,Lambda,0.0,0.0,0.71428571428,0.480769230769
2021-05-31,California,State,Beta,0.0,0.0,0.14285714285,0.096153846154
2021-05-31,California,State,Alpha,16.0,39.02,77.28571428571,52.019230769231
2021-05-31,California,State,Mu,0.0,0.0,2.42857142857,1.634615384615
2021-06-01,California,State,Gamma,33.0,12.04,20.14285714285,12.600536193029
2021-06-01,California,State,Other,44.0,16.06,27.85714285714,17.426273458445
2021-06-01,California,State,Mu,1.0,0.36,1.71428571428,1.072386058981
2021-06-01,California,State,Beta,0.0,0.0,0.14285714285,0.089365504915
2021-06-01,California,State,Alpha,140.0,51.09,81.57142857142,51.027703306524
2021-06-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-01,California,State,Total,274.0,100.0,159.85714285714,100.0
2021-06-01,California,State,Lambda,0.0,0.0,0.57142857142,0.35746201966
2021-06-01,California,State,Epsilon,3.0,1.09,2.71428571428,1.697944593387
2021-06-01,California,State,Delta,53.0,19.34,25.14285714285,15.728328865058
2021-06-02,California,State,Alpha,84.0,41.79,76.57142857142,48.77161055505
2021-06-02,California,State,Delta,47.0,23.38,28.71428571428,18.289353958144
2021-06-02,California,State,Total,201.0,100.0,157.0,100.0
2021-06-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-02,California,State,Lambda,0.0,0.0,0.57142857142,0.363967242948
2021-06-02,California,State,Gamma,39.0,19.4,20.71428571428,13.19381255687
2021-06-02,California,State,Other,24.0,11.94,26.0,16.56050955414
2021-06-02,California,State,Mu,5.0,2.49,1.71428571428,1.091901728844
2021-06-02,California,State,Beta,0.0,0.0,0.14285714285,0.090991810737
2021-06-02,California,State,Epsilon,2.0,1.0,2.57142857142,1.637852593267
2021-06-03,California,State,Delta,40.0,19.7,30.57142857142,19.579139981702
2021-06-03,California,State,Gamma,30.0,14.78,21.71428571428,13.906678865508
2021-06-03,California,State,Epsilon,3.0,1.48,2.85714285714,1.829826166514
2021-06-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-03,California,State,Other,35.0,17.24,26.28571428571,16.83440073193
2021-06-03,California,State,Alpha,90.0,44.33,72.14285714285,46.203110704483
2021-06-03,California,State,Beta,0.0,0.0,0.14285714285,0.091491308326
2021-06-03,California,State,Lambda,1.0,0.49,0.42857142857,0.274473924977
2021-06-03,California,State,Total,203.0,100.0,156.14285714285,100.0
2021-06-03,California,State,Mu,4.0,1.97,2.0,1.28087831656
2021-06-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-04,California,State,Gamma,20.0,10.81,21.28571428571,13.770794824399
2021-06-04,California,State,Mu,2.0,1.08,2.0,1.293900184843
2021-06-04,California,State,Other,22.0,11.89,24.71428571428,15.988909426987
2021-06-04,California,State,Epsilon,4.0,2.16,2.71428571428,1.756007393715
2021-06-04,California,State,Delta,54.0,29.19,34.14285714285,22.088724584104
2021-06-04,California,State,Total,185.0,100.0,154.57142857142,100.0
2021-06-04,California,State,Alpha,82.0,44.32,69.28571428571,44.824399260628
2021-06-04,California,State,Lambda,0.0,0.0,0.14285714285,0.092421441774
2021-06-04,California,State,Beta,1.0,0.54,0.28571428571,0.184842883549
2021-06-05,California,State,Alpha,46.0,42.2,69.0,44.35261707989
2021-06-05,California,State,Other,13.0,11.93,23.57142857142,15.151515151515
2021-06-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-05,California,State,Epsilon,0.0,0.0,2.14285714285,1.37741046832
2021-06-05,California,State,Total,109.0,100.0,155.57142857142,100.0
2021-06-05,California,State,Gamma,17.0,15.6,22.14285714285,14.233241505969
2021-06-05,California,State,Beta,0.0,0.0,0.14285714285,0.091827364555
2021-06-05,California,State,Mu,4.0,3.67,2.42857142857,1.561065197429
2021-06-05,California,State,Delta,29.0,26.61,36.0,23.140495867769
2021-06-05,California,State,Lambda,0.0,0.0,0.14285714285,0.091827364555
2021-06-06,California,State,Mu,0.0,0.0,2.28571428571,1.469237832874
2021-06-06,California,State,Epsilon,0.0,0.0,1.85714285714,1.19375573921
2021-06-06,California,State,Lambda,0.0,0.0,0.14285714285,0.091827364555
2021-06-06,California,State,Total,76.0,100.0,155.57142857142,100.0
2021-06-06,California,State,Alpha,32.0,42.11,70.0,44.995408631772
2021-06-06,California,State,Other,6.0,7.89,21.57142857142,13.86593204775
2021-06-06,California,State,Beta,1.0,1.32,0.28571428571,0.183654729109
2021-06-06,California,State,Delta,21.0,27.63,36.42857142857,23.415977961433
2021-06-06,California,State,Gamma,16.0,21.05,23.0,14.784205693297
2021-06-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-07,California,State,Epsilon,4.0,2.07,2.28571428571,1.289282836422
2021-06-07,California,State,Mu,3.0,1.55,2.71428571428,1.531023368251
2021-06-07,California,State,Gamma,20.0,10.36,25.0,14.101531023368
2021-06-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-07,California,State,Delta,61.0,31.61,43.57142857142,24.576954069299
2021-06-07,California,State,Beta,0.0,0.0,0.28571428571,0.161160354553
2021-06-07,California,State,Alpha,73.0,37.82,78.14285714285,44.077356970185
2021-06-07,California,State,Other,32.0,16.58,25.14285714285,14.182111200645
2021-06-07,California,State,Lambda,0.0,0.0,0.14285714285,0.080580177276
2021-06-07,California,State,Total,193.0,100.0,177.28571428571,100.0
2021-06-08,California,State,Other,15.0,7.58,21.0,12.618025751073
2021-06-08,California,State,Lambda,0.0,0.0,0.14285714285,0.085836909871
2021-06-08,California,State,Epsilon,3.0,1.52,2.28571428571,1.37339055794
2021-06-08,California,State,Gamma,30.0,15.15,24.57142857142,14.763948497854
2021-06-08,California,State,Beta,0.0,0.0,0.28571428571,0.171673819742
2021-06-08,California,State,Total,198.0,100.0,166.42857142857,100.0
2021-06-08,California,State,Delta,68.0,34.34,45.71428571428,27.467811158798
2021-06-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-08,California,State,Mu,4.0,2.02,3.14285714285,1.888412017167
2021-06-08,California,State,Alpha,78.0,39.39,69.28571428571,41.630901287554
2021-06-09,California,State,Other,23.0,10.7,20.85714285714,12.383375742154
2021-06-09,California,State,Total,215.0,100.0,168.42857142857,100.0
2021-06-09,California,State,Delta,83.0,38.6,50.85714285714,30.19508057676
2021-06-09,California,State,Epsilon,4.0,1.86,2.57142857142,1.526717557252
2021-06-09,California,State,Gamma,28.0,13.02,23.0,13.655640373198
2021-06-09,California,State,Lambda,1.0,0.47,0.28571428571,0.169635284139
2021-06-09,California,State,Beta,1.0,0.47,0.42857142857,0.254452926209
